Id,SalePrice,Mo Sold,Yr Sold,Overall Qual,Overall Cond,Gr Liv Area,Garage Area,Garage Cars,Total Bsmt SF,1st Flr SF,Year Built,Year Remod/Add,Mas Vnr Area,Full Bath,Garage Yr Blt,Bedroom AbvGr,Mas Vnr Area,TotRms AbvGrd,Fireplaces,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Lot Frontage,Open Porch SF,Wood Deck SF,Fence,Pool Area,MS Zoning,Alley,Central Air,Low Qual Fin SF,Exter Qual,Exter Cond,Bsmt Qual,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Kitchen Qual,Fireplace Qu,fine_neighbour,fine_garage_type,mv,garage_finish,zone1,zone2,Grvl,Pave,VinylSd1,VinylSd2,Pconc,reg_lot,np_bsmt_expo,sale_new,bsmtscore,garagescore
708,80000,11,2009,4,6,861,288.0,2.0,861.0,861,1920,1950,0.0,1,1920.0,2,0.0,5,0,0.0,0.0,861.0,62.0,0,0,0,0,RM,0,0,0,3,3,2,0.5,0.5,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,430.5,144.0
286,104000,5,2010,5,6,1296,260.0,1.0,1107.0,1296,1924,1999,203.0,2,1979.0,2,203.0,5,1,133.0,0.0,974.0,67.0,0,0,1,0,RL,0,1,0,3,3,3,2.0,0.5,2,2,4,0,0,1,0,1,0,0,0,0,1,0,1,0,0,753.0,130.0
62,260400,3,2010,7,5,1720,527.0,2.0,1720.0,1720,1996,1996,338.0,2,1996.0,3,338.0,7,1,919.0,0.0,801.0,59.0,56,240,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,3,1,1,1,1,1,0,0,0,1,1,1,0,1,0,4995.5,527.0
1647,176000,3,2007,7,7,1479,484.0,2.0,725.0,725,1981,2003,306.0,2,1981.0,3,306.0,6,1,321.0,0.0,404.0,78.0,72,167,0,0,RL,0,0,0,4,3,4,4.0,0.5,5,4,3,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1486.0,363.0
2054,123000,2,2007,5,4,1040,264.0,1.0,1040.0,1040,1966,1966,442.0,1,1966.0,3,442.0,6,0,249.0,761.0,30.0,0.0,90,0,1,0,RL,0,0,0,3,3,3,2.0,3.0,3,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2796.0,198.0
1102,291000,6,2008,9,5,2172,687.0,3.0,1519.0,1533,2000,2000,295.0,2,2000.0,4,295.0,8,1,0.0,0.0,1519.0,0.0,153,162,0,0,RL,0,0,0,4,3,5,0.5,0.5,5,5,3,1,1,1,0,1,0,0,0,1,1,1,1,0,0,759.5,515.25
654,132000,5,2009,6,6,972,240.0,1.0,972.0,972,1948,2002,0.0,1,1948.0,2,0.0,5,1,680.0,0.0,292.0,50.0,0,0,0,0,RL,0,0,0,3,4,3,4.0,0.5,5,3,4,0,0,0,0,1,0,0,0,1,1,0,1,1,0,2866.0,120.0
1089,176000,7,2008,6,5,1456,400.0,2.0,728.0,728,2005,2005,0.0,2,2005.0,3,0.0,8,0,0.0,0.0,728.0,51.0,24,100,0,0,RL,0,0,0,3,3,4,0.5,0.5,5,4,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,364.0,400.0
604,177625,7,2009,5,6,1728,576.0,2.0,1048.0,1728,1956,1956,70.0,2,1956.0,3,70.0,7,1,625.0,201.0,222.0,0.0,99,0,0,0,RL,0,0,0,3,4,3,3.0,1.0,2,3,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2187.0,288.0
2838,104900,3,2006,5,7,1221,392.0,1.0,784.0,949,1924,1950,0.0,1,1965.0,4,0.0,7,0,392.0,0.0,392.0,60.0,0,0,0,0,RL,0,0,0,3,4,3,3.0,0.5,4,3,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1372.0,196.0
2777,196000,6,2006,7,5,1749,515.0,2.0,842.0,856,1999,1999,0.0,2,1999.0,3,0.0,7,0,500.0,0.0,342.0,68.0,85,140,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,2671.0,386.25
1723,280000,5,2007,9,5,1577,564.0,2.0,1577.0,1577,2005,2005,394.0,2,2005.0,2,394.0,6,1,848.0,0.0,729.0,48.0,39,203,0,0,RL,0,0,0,5,3,5,5.0,0.5,5,5,4,1,1,1,0,1,0,0,0,0,0,1,0,1,0,4604.5,423.0
349,168500,5,2009,7,5,1474,400.0,2.0,384.0,804,1995,1996,22.0,2,1995.0,3,22.0,7,1,0.0,0.0,384.0,0.0,72,120,0,0,RL,0,0,0,3,3,4,0.5,0.5,4,3,3,0,1,1,1,1,0,0,0,0,0,1,0,1,0,192.0,400.0
2313,170000,2,2006,6,5,1671,423.0,2.0,781.0,781,1995,1995,0.0,2,1995.0,3,0.0,7,1,0.0,0.0,781.0,0.0,84,0,0,0,RL,0,0,0,3,3,4,0.5,0.5,4,3,3,0,1,0,1,1,0,0,0,0,0,1,0,1,0,390.5,423.0
2279,130000,6,2007,3,5,2034,1041.0,4.0,0.0,2034,1953,1953,0.0,1,1953.0,2,0.0,9,0,0.0,0.0,0.0,200.0,266,483,1,561,RL,0,0,0,3,3,0,0.0,0.0,5,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,780.75
1346,150000,1,2008,7,5,2009,400.0,2.0,989.0,1245,1939,1950,0.0,2,1939.0,4,0.0,7,1,300.0,240.0,449.0,52.0,20,0,1,0,RM,0,0,0,3,3,3,2.0,1.0,3,3,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1064.5,200.0
2770,145000,6,2006,5,6,1100,462.0,2.0,1100.0,1100,1996,1996,0.0,1,1996.0,3,0.0,5,0,0.0,0.0,1100.0,95.0,0,0,0,0,RL,0,0,0,3,4,4,0.5,0.5,5,3,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,550.0,346.5
2923,188000,7,2006,5,5,1728,560.0,2.0,1728.0,1728,1976,1976,0.0,2,1976.0,4,0.0,8,0,1606.0,0.0,122.0,63.0,0,0,0,0,RL,0,0,0,3,3,3,4.0,0.5,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,6485.0,280.0
1619,169000,8,2007,6,5,1600,460.0,2.0,916.0,916,1997,1997,0.0,2,1997.0,3,0.0,7,1,0.0,0.0,916.0,57.0,38,100,0,0,RL,0,0,0,3,3,4,0.5,0.5,4,3,3,0,1,0,1,1,0,0,0,1,1,1,0,0,0,458.0,460.0
2178,155000,4,2007,5,5,1125,430.0,2.0,1125.0,1125,2006,2007,0.0,1,2007.0,2,0.0,5,0,0.0,0.0,1125.0,74.0,64,80,0,0,RL,0,0,0,3,3,4,0.5,0.5,4,3,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,562.5,215.0
1160,196000,7,2008,7,5,1391,530.0,2.0,1391.0,1391,2004,2004,0.0,2,2004.0,2,0.0,5,0,16.0,0.0,1375.0,59.0,158,156,0,0,FV,Pave,0,0,4,3,4,5.0,0.5,5,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,767.5,397.5
1755,219500,7,2007,7,5,1995,435.0,2.0,854.0,864,2002,2002,0.0,2,2002.0,4,0.0,8,1,574.0,0.0,280.0,0.0,48,264,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,4,0,1,0,1,1,0,0,0,1,1,1,0,1,0,3010.0,435.0
2412,170440,2,2006,6,5,1456,390.0,2.0,728.0,728,2005,2006,0.0,2,2005.0,3,0.0,8,1,0.0,0.0,728.0,65.0,24,0,0,0,RL,0,0,0,4,3,4,0.5,0.5,5,4,4,0,1,0,1,1,0,0,0,1,1,1,1,1,1,364.0,390.0
889,159500,7,2009,6,6,1426,440.0,2.0,690.0,698,1977,1977,140.0,1,1977.0,3,140.0,6,0,535.0,0.0,155.0,75.0,0,252,1,0,RL,0,0,0,3,3,3,3.0,0.5,3,3,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1682.5,440.0
1186,174000,5,2008,7,6,1682,530.0,2.0,1304.0,1682,1970,1970,288.0,2,1970.0,3,288.0,7,1,0.0,0.0,1304.0,80.0,0,98,1,0,RL,0,0,0,3,3,3,0.5,0.5,4,3,4,0,1,1,0,1,0,0,0,0,0,1,1,1,0,652.0,265.0
1613,167000,4,2007,7,5,1277,526.0,2.0,1277.0,1277,1970,1970,0.0,1,1970.0,2,0.0,5,1,778.0,0.0,499.0,85.0,0,0,1,0,RL,0,0,0,3,4,3,5.0,0.5,3,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4139.5,263.0
411,148500,7,2009,6,6,1456,440.0,2.0,855.0,855,1976,1976,0.0,2,1976.0,3,0.0,7,1,566.0,0.0,289.0,24.0,0,87,0,0,RL,0,0,0,3,3,4,4.0,0.5,3,3,3,0,1,0,0,1,0,0,0,0,0,0,1,1,0,2408.5,220.0
810,147983,6,2009,5,5,2228,720.0,2.0,0.0,1114,1979,1979,0.0,2,1979.0,6,0.0,8,0,0.0,0.0,0.0,64.0,0,73,0,0,RL,0,0,0,3,3,0,0.0,0.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,360.0
548,120000,4,2009,6,6,1217,288.0,1.0,626.0,626,1980,1980,0.0,1,1980.0,3,0.0,6,1,0.0,0.0,626.0,75.0,28,0,0,0,RL,0,0,0,3,3,4,0.5,0.5,3,3,3,0,1,0,0,1,0,0,0,0,0,0,1,1,0,313.0,216.0
2179,157000,6,2007,5,5,1090,450.0,2.0,1090.0,1090,2005,2006,0.0,1,2005.0,2,0.0,5,0,980.0,0.0,110.0,60.0,49,0,0,0,RL,0,0,0,3,3,5,4.0,0.5,4,3,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,3975.0,450.0
2746,91500,8,2006,5,3,1456,280.0,1.0,810.0,1002,1948,1950,0.0,1,1954.0,4,0.0,7,1,0.0,0.0,810.0,50.0,0,0,0,0,RL,0,0,0,3,3,2,0.5,0.5,2,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,405.0,140.0
1486,85000,5,2008,5,7,796,0.0,0.0,796.0,796,1910,1950,0.0,1,0.0,2,0.0,4,0,0.0,0.0,796.0,67.0,0,328,1,0,RL,0,0,0,3,3,2,0.5,0.5,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,398.0,0.0
2168,140000,4,2007,5,7,1214,461.0,2.0,1214.0,1214,1965,1965,0.0,1,1965.0,2,0.0,6,0,698.0,96.0,420.0,70.0,0,0,1,0,RL,0,0,0,3,3,3,4.0,5.0,5,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3482.0,230.5
2061,127000,1,2007,5,7,955,386.0,1.0,955.0,955,1966,1966,0.0,1,1966.0,3,0.0,6,0,763.0,0.0,192.0,66.0,0,0,1,0,RL,0,0,0,3,3,3,3.0,0.5,5,3,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,2385.0,193.0
1131,207500,5,2008,6,5,1728,673.0,2.0,864.0,864,2003,2003,0.0,2,2003.0,3,0.0,7,0,503.0,0.0,361.0,64.0,56,216,0,0,FV,0,0,0,4,3,4,2.0,0.5,5,4,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1186.5,504.75
2738,415000,12,2006,6,8,3672,836.0,2.0,1836.0,1836,1935,1990,0.0,3,1993.0,5,0.0,7,2,425.0,0.0,1411.0,60.0,80,684,0,0,RL,0,0,0,3,3,3,2.0,0.5,4,4,4,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1555.5,418.0
929,193000,5,2009,6,6,1561,463.0,2.0,1561.0,1561,1960,1960,132.0,2,1960.0,3,132.0,6,1,65.0,875.0,621.0,90.0,148,0,0,0,RL,0,0,0,3,3,3,1.0,3.0,3,3,4,0,1,1,1,1,0,0,0,0,0,0,0,1,0,3000.5,463.0
362,174000,3,2009,6,5,1481,343.0,2.0,702.0,702,1994,1995,0.0,2,1994.0,3,0.0,6,1,0.0,0.0,702.0,65.0,36,0,0,0,RL,0,0,0,3,3,4,0.5,0.5,4,3,3,0,1,0,1,1,0,0,0,0,0,1,1,1,0,351.0,343.0
652,152500,12,2009,7,7,1527,410.0,2.0,699.0,801,1948,1999,0.0,1,1948.0,3,0.0,6,1,699.0,0.0,0.0,78.0,0,0,1,0,RL,0,0,0,3,3,3,4.0,0.5,5,3,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2796.0,205.0
1466,183000,6,2008,7,5,1640,595.0,2.0,798.0,798,2003,2003,0.0,2,2003.0,3,0.0,6,0,0.0,0.0,798.0,72.0,45,0,0,0,RL,0,0,0,4,3,4,0.5,0.5,5,4,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,399.0,446.25
2087,136500,7,2007,5,6,1480,253.0,1.0,1080.0,1080,1951,1994,0.0,1,1951.0,4,0.0,7,1,1080.0,0.0,0.0,60.0,0,0,0,0,RL,0,1,0,3,3,3,1.0,0.5,3,3,4,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1080.0,126.5
1442,231500,5,2008,7,5,1792,564.0,2.0,963.0,963,2001,2001,172.0,2,2001.0,3,172.0,7,1,361.0,0.0,602.0,80.0,96,0,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,3,0,1,1,0,1,0,0,0,1,1,1,1,1,0,2106.0,423.0
2744,123500,9,2006,5,7,1148,308.0,1.0,980.0,1148,1952,1952,0.0,1,1952.0,2,0.0,6,0,210.0,551.0,219.0,57.0,0,0,0,0,RL,0,0,0,3,3,5,1.0,4.0,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2523.5,154.0
1511,135500,4,2008,5,7,1393,300.0,1.0,816.0,872,1955,1955,0.0,1,1955.0,3,0.0,8,0,0.0,0.0,816.0,59.0,0,121,0,0,RL,0,0,0,3,4,3,0.5,0.5,3,3,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,408.0,150.0
2175,133500,4,2007,6,6,1044,528.0,2.0,960.0,1044,1976,1976,0.0,1,1976.0,3,0.0,7,1,504.0,0.0,456.0,65.0,0,228,0,0,RL,0,0,0,3,2,3,5.0,0.5,3,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2748.0,264.0
1236,124000,8,2008,5,5,1144,336.0,1.0,1144.0,1144,1963,1963,0.0,1,1962.0,3,0.0,6,0,25.0,872.0,247.0,71.0,88,0,0,0,RL,0,0,0,3,3,3,3.0,2.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1942.5,168.0
2448,280000,6,2006,8,5,1924,592.0,2.0,1086.0,1086,1998,1998,530.0,2,1998.0,3,530.0,7,1,956.0,0.0,130.0,78.0,75,208,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,3,1,1,1,0,1,0,0,0,1,1,1,0,0,0,4845.0,444.0
60,333168,5,2010,9,5,2599,779.0,3.0,1393.0,1422,1999,1999,165.0,2,1999.0,4,165.0,10,1,0.0,0.0,1393.0,108.0,30,668,0,0,RL,0,0,0,4,3,4,0.5,0.5,5,4,3,1,1,1,1,1,0,0,0,1,1,1,0,1,0,696.5,779.0
346,270000,8,2009,8,5,2283,632.0,3.0,1008.0,1008,2003,2003,188.0,2,2003.0,4,188.0,9,1,850.0,0.0,158.0,0.0,46,120,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,4,0,1,1,1,1,0,0,0,1,1,1,0,0,0,4329.0,632.0
678,128500,12,2009,6,5,1133,900.0,2.0,795.0,765,1950,1950,0.0,1,1989.0,3,0.0,5,0,621.0,0.0,174.0,60.0,0,0,0,0,RL,0,1,0,3,3,3,2.0,0.5,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1329.0,450.0
2481,172000,7,2006,6,5,1398,542.0,2.0,1398.0,1398,1990,1991,0.0,2,1990.0,2,0.0,5,0,904.0,0.0,494.0,50.0,46,0,1,0,RL,0,0,0,4,3,4,5.0,0.5,4,4,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,4767.0,406.5
2729,130000,6,2006,5,7,810,576.0,2.0,782.0,810,1971,1972,153.0,1,1973.0,2,153.0,4,0,535.0,159.0,88.0,72.0,0,0,1,0,RL,0,0,0,3,3,4,5.0,2.0,5,3,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,3037.0,288.0
453,196000,8,2009,6,5,1306,624.0,2.0,1306.0,1306,2005,2005,135.0,2,2005.0,1,135.0,5,1,900.0,0.0,406.0,34.0,63,170,0,0,RL,0,0,0,4,3,4,4.0,0.5,5,4,4,1,1,1,0,1,0,0,0,1,1,1,0,0,0,3803.0,468.0
2234,87000,12,2007,5,6,803,360.0,2.0,720.0,803,1941,1950,0.0,1,1941.0,2,0.0,5,0,116.0,0.0,604.0,50.0,0,0,0,0,RM,0,1,0,3,3,3,3.0,0.5,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,650.0,180.0
2007,128250,3,2007,5,6,1435,308.0,1.0,910.0,910,1950,1950,0.0,1,1950.0,3,0.0,6,0,910.0,0.0,0.0,55.0,33,0,0,0,RM,0,0,0,3,3,2,2.0,0.5,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1820.0,154.0
20,210000,2,2010,6,6,2073,500.0,2.0,1542.0,2073,1978,1988,119.0,2,1978.0,3,119.0,7,2,790.0,163.0,589.0,85.0,0,349,1,0,RL,0,0,0,3,3,4,4.0,2.0,3,3,3,0,1,1,0,1,0,0,0,0,0,0,1,1,0,3780.5,250.0
2217,220000,3,2007,6,7,1991,432.0,2.0,854.0,1096,1932,1950,480.0,1,1977.0,3,480.0,7,1,297.0,557.0,0.0,0.0,0,0,0,0,RL,0,0,0,3,3,3,2.0,1.0,3,3,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1151.0,216.0
232,128000,2,2010,4,7,1067,436.0,2.0,1067.0,1067,1950,1995,0.0,2,1996.0,2,0.0,4,0,442.0,0.0,625.0,60.0,0,290,0,0,RL,0,0,0,3,3,4,3.0,0.5,3,4,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1638.5,218.0
1982,135000,6,2007,5,8,1174,576.0,2.0,680.0,680,1900,2006,0.0,1,2000.0,2,0.0,6,1,130.0,0.0,550.0,120.0,26,116,1,0,RM,0,0,0,3,3,3,3.0,0.5,5,4,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,665.0,288.0
1570,228500,7,2008,4,5,1689,432.0,2.0,1680.0,1689,1991,1991,0.0,2,1991.0,3,0.0,6,1,1383.0,0.0,297.0,74.0,120,428,0,0,RL,0,0,0,3,3,4,4.0,0.5,4,3,3,0,1,0,0,1,0,0,0,0,0,1,1,1,0,5680.5,216.0
195,134000,4,2010,6,7,1132,240.0,1.0,608.0,608,1939,1950,0.0,1,1939.0,2,0.0,5,0,452.0,12.0,144.0,50.0,0,0,1,0,RM,0,0,0,3,3,3,3.0,1.0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1440.0,120.0
2307,157500,8,2006,6,6,1024,313.0,1.0,1008.0,1024,1956,1956,244.0,1,1956.0,2,244.0,5,2,773.0,0.0,235.0,85.0,0,0,0,0,RL,0,0,0,3,4,3,2.0,0.5,3,4,3,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1663.5,156.5
504,263550,10,2009,8,5,2232,623.0,2.0,1173.0,1215,1993,1994,372.0,2,1993.0,3,372.0,8,1,624.0,0.0,549.0,0.0,165,173,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,3,1,1,1,0,1,0,0,0,0,0,1,0,1,0,3394.5,467.25
1644,182900,4,2007,6,7,1440,467.0,2.0,1440.0,1440,1981,1981,310.0,2,1981.0,3,310.0,7,1,678.0,0.0,762.0,0.0,0,0,0,0,RL,0,0,0,4,4,4,3.0,0.5,5,4,3,0,1,1,1,1,0,0,0,0,0,0,0,1,0,2415.0,467.0
939,222000,12,2009,6,9,1680,540.0,2.0,880.0,1680,1988,2007,260.0,2,1988.0,3,260.0,5,1,808.0,0.0,72.0,0.0,44,292,0,0,RL,0,0,0,4,4,4,5.0,0.5,5,4,4,0,1,1,1,1,0,0,0,0,0,0,0,1,0,4076.0,540.0
1591,146000,2,2008,5,5,1092,0.0,0.0,1092.0,1092,2007,2008,0.0,1,0.0,2,0.0,5,0,0.0,0.0,1092.0,77.0,52,0,0,0,RL,0,0,0,3,3,4,0.5,0.5,5,3,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,546.0,0.0
2001,153500,6,2007,5,6,1559,812.0,2.0,1559.0,1559,1948,1973,0.0,1,1948.0,2,0.0,5,0,338.0,0.0,1221.0,90.0,116,0,1,0,RM,Pave,0,0,3,3,3,2.0,0.5,4,3,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1286.5,406.0
2379,315000,9,2006,9,5,1980,770.0,3.0,1980.0,1980,2004,2005,66.0,2,2004.0,3,66.0,8,1,1447.0,0.0,533.0,129.0,45,194,0,0,RL,0,0,0,4,3,5,5.0,0.5,5,5,4,1,1,1,1,1,0,0,0,1,1,1,1,0,0,7501.5,770.0
1100,315000,6,2008,8,5,2630,696.0,3.0,1470.0,1470,1998,1998,473.0,2,1998.0,4,473.0,8,1,986.0,0.0,484.0,80.0,66,0,0,0,RL,0,0,0,4,3,4,5.0,0.5,4,4,3,1,1,1,1,1,0,0,0,1,1,1,1,1,0,5172.0,696.0
1118,257000,7,2008,8,5,1861,851.0,3.0,1341.0,1341,2007,2007,156.0,3,2007.0,3,156.0,7,1,0.0,0.0,1341.0,73.0,60,144,0,0,RL,0,0,0,4,3,4,0.5,0.5,5,4,4,0,1,1,0,1,0,0,0,1,1,1,1,0,0,670.5,638.25
1593,173000,11,2008,4,5,1200,850.0,3.0,1200.0,1200,1964,1964,98.0,1,1964.0,3,98.0,6,0,865.0,247.0,88.0,150.0,119,0,0,0,RL,0,0,0,3,3,4,4.0,1.0,4,3,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,3751.0,850.0
2338,169000,5,2006,5,6,2320,672.0,2.0,0.0,1547,1948,1950,0.0,2,1979.0,2,0.0,7,1,0.0,0.0,0.0,0.0,144,120,0,0,RL,0,0,1,3,3,0,0.0,0.0,4,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,336.0
458,382500,7,2009,8,5,2200,685.0,3.0,2200.0,2200,2003,2004,470.0,2,2003.0,3,470.0,8,1,1557.0,0.0,643.0,117.0,55,208,0,0,RL,0,0,0,4,3,5,5.0,0.5,5,5,4,1,1,1,1,1,0,0,0,1,1,1,0,0,0,8106.5,685.0
1454,230000,9,2008,8,5,1795,534.0,2.0,1777.0,1795,2002,2002,281.0,2,2002.0,3,281.0,7,1,0.0,0.0,1777.0,75.0,159,171,0,0,RL,0,0,0,4,3,4,0.5,0.5,5,4,4,0,1,1,0,1,0,0,0,1,1,1,1,1,0,888.5,400.5
641,153000,10,2009,5,6,1297,498.0,2.0,1297.0,1297,1954,1990,650.0,1,1954.0,3,650.0,5,1,1213.0,0.0,84.0,74.0,0,0,0,0,RL,0,0,0,3,3,3,2.0,0.5,4,3,3,0,1,1,1,1,0,0,0,0,0,0,1,1,0,2468.0,498.0
644,123000,11,2009,5,6,1319,270.0,1.0,608.0,1319,1953,1953,0.0,1,1953.0,3,0.0,5,0,428.0,180.0,0.0,79.0,0,66,1,0,RL,0,0,0,3,3,3,3.0,1.0,3,3,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1464.0,135.0
840,207000,12,2009,7,5,1463,539.0,2.0,1463.0,1463,1998,1998,0.0,2,1998.0,3,0.0,5,0,950.0,0.0,513.0,65.0,81,0,1,0,RL,0,0,0,3,3,4,5.0,0.5,5,3,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,5006.5,539.0
1307,295000,5,2008,7,9,3493,870.0,3.0,1470.0,1675,1880,2002,0.0,3,2003.0,3,0.0,10,1,0.0,0.0,1470.0,87.0,0,302,0,0,RM,0,0,0,3,3,3,0.5,0.5,5,4,5,0,1,0,0,0,1,0,0,1,0,0,1,1,0,735.0,435.0
1809,149000,5,2007,5,5,1094,576.0,2.0,1094.0,1094,2003,2004,126.0,1,2004.0,3,126.0,6,0,729.0,0.0,365.0,60.0,0,0,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,3827.5,288.0
56,216500,5,2010,6,5,1960,440.0,2.0,860.0,860,2002,2002,0.0,2,2002.0,4,0.0,8,2,625.0,0.0,235.0,0.0,48,288,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,3,0,1,0,1,1,0,0,0,1,1,1,1,1,0,3242.5,440.0
1905,112000,7,2007,5,8,808,308.0,1.0,808.0,808,1958,2000,0.0,1,1963.0,2,0.0,5,0,150.0,404.0,254.0,50.0,0,143,0,0,RL,0,0,0,3,3,3,3.0,4.0,5,3,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,2193.0,154.0
2060,134500,6,2007,5,5,943,528.0,2.0,943.0,943,1967,1967,323.0,1,1972.0,2,323.0,5,0,114.0,529.0,300.0,0.0,0,132,0,0,RL,0,0,0,3,4,3,1.0,3.0,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1851.0,264.0
1085,187687,3,2008,7,5,1246,428.0,2.0,1146.0,1246,2007,2008,20.0,2,2007.0,2,20.0,5,1,0.0,0.0,1146.0,53.0,24,100,0,0,RL,0,0,0,4,3,4,0.5,0.5,5,4,4,0,1,1,1,1,0,0,0,0,0,1,1,0,1,573.0,428.0
305,68400,4,2010,4,4,1128,528.0,2.0,698.0,698,1920,1950,0.0,1,1980.0,2,0.0,6,0,0.0,0.0,698.0,60.0,0,30,0,0,C (all),0,0,0,3,4,3,0.5,0.5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,349.0,396.0
671,143500,9,2009,6,9,951,480.0,2.0,951.0,951,1958,2007,0.0,1,1985.0,2,0.0,6,0,745.0,0.0,206.0,62.0,0,0,0,0,RL,0,0,0,4,4,3,5.0,0.5,4,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3828.0,240.0
833,275000,8,2009,7,5,1644,569.0,2.0,1518.0,1644,1989,1989,145.0,2,1989.0,2,145.0,5,1,1518.0,0.0,0.0,0.0,0,80,0,0,RL,0,0,0,4,3,4,5.0,0.5,4,4,3,0,1,1,1,1,0,0,0,0,0,1,1,0,0,7590.0,569.0
2891,171000,7,2006,7,5,1959,766.0,3.0,1907.0,1959,1988,1989,70.0,3,1989.0,5,70.0,9,0,0.0,0.0,1907.0,82.0,0,0,0,0,RL,0,0,0,3,3,3,0.5,0.5,4,3,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,953.5,383.0
486,244000,7,2009,6,5,2054,390.0,2.0,992.0,1022,2000,2000,40.0,2,2000.0,3,40.0,7,1,695.0,0.0,297.0,0.0,48,24,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,3,0,1,1,0,1,0,0,0,1,1,1,0,1,0,3623.5,292.5
334,130000,6,2010,5,7,874,352.0,1.0,864.0,874,1971,2004,0.0,1,1971.0,3,0.0,5,0,469.0,0.0,395.0,50.0,0,0,0,0,RL,0,0,0,3,4,3,4.0,0.5,5,3,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,2073.5,176.0
1804,253000,4,2007,8,5,1685,658.0,3.0,1685.0,1685,2006,2006,298.0,2,2006.0,2,298.0,5,1,0.0,0.0,1685.0,100.0,63,112,0,0,FV,0,0,0,4,3,4,0.5,0.5,5,4,4,0,1,1,1,1,0,0,0,1,1,1,0,0,0,842.5,658.0
